EpochID,Prediction
epoch058206,3
epoch058207,7
epoch058208,0
epoch058209,0
epoch058210,11
epoch058211,19
epoch058212,0
epoch058213,0
epoch058215,17
epoch058217,3
epoch058219,14
epoch058221,89
epoch058222,0
epoch058223,0
epoch058224,13
epoch058227,2
epoch058228,19
epoch058229,0
epoch058231,0
epoch058232,11
epoch058233,0
epoch058234,8
epoch058235,0
epoch058238,15
epoch058240,5
epoch058241,3
epoch058242,68
epoch058243,0
epoch058244,14
epoch058245,0
epoch058246,2
epoch058247,0
epoch058248,3
epoch058249,0
epoch058250,0
epoch058251,0
epoch058253,0
epoch058254,19
epoch058256,0
epoch058257,16
epoch058258,0
epoch058259,3
epoch058260,0
epoch058261,56
epoch058262,0
epoch058263,0
epoch058265,4
epoch058266,2
epoch058267,19
epoch058268,0
epoch058269,0
epoch058270,0
epoch058271,16
epoch058272,0
epoch058273,12
epoch058274,15
epoch058275,0
epoch058276,0
epoch058278,11
epoch058279,14
epoch058281,6
epoch058282,0
epoch058283,0
epoch058285,0
epoch058286,0
epoch058287,27
epoch058288,17
epoch058290,0
epoch058291,0
epoch058292,0
epoch058293,9
epoch058295,0
epoch058297,0
epoch058298,78
epoch058299,6
epoch058300,0
epoch058301,3
epoch058305,17
epoch058306,2
epoch058307,1
epoch058309,6
epoch058310,3
epoch058311,13
epoch058312,7
epoch058313,1
epoch058314,0
epoch058316,6
epoch058317,0
epoch058318,0
epoch058319,0
epoch058320,0
epoch058323,17
epoch058324,19
epoch058325,0
epoch058326,0
epoch058327,0
epoch058328,3
epoch058329,19
epoch058330,10
epoch058332,19
epoch058333,0
epoch058334,0
epoch058335,0
epoch058338,0
epoch058339,19
epoch058341,0
epoch058342,0
epoch058343,0
epoch058344,0
epoch058345,1
epoch058347,0
epoch058348,0
epoch058349,2
epoch058350,0
epoch058351,15
epoch058352,0
epoch058353,0
epoch058354,0
epoch058355,0
epoch058356,0
epoch058357,0
epoch058358,0
epoch058359,0
epoch058360,9
epoch058361,19
epoch058362,2
epoch058363,0
epoch058364,3
epoch058365,2
epoch058366,19
epoch058367,3
epoch058368,19
epoch058369,73
epoch058370,0
epoch058371,0
epoch058372,3
epoch058374,3
epoch058377,0
epoch058378,0
epoch058380,2
epoch058381,2
epoch058382,0
epoch058383,13
epoch058384,0
epoch058385,6
epoch058386,17
epoch058387,17
epoch058388,0
epoch058389,0
epoch058390,0
epoch058392,0
epoch058394,0
epoch058395,0
epoch058396,16
epoch058398,19
epoch058399,3
epoch058400,18
epoch058401,2
epoch058402,0
epoch058403,13
epoch058404,0
epoch058405,13
epoch058406,0
epoch058407,2
epoch058408,0
epoch058409,3
epoch058410,0
epoch058411,2
epoch058413,19
epoch058414,11
epoch058415,12
epoch058416,0
epoch058418,19
epoch058419,0
epoch058420,0
epoch058421,0
epoch058423,0
epoch058425,0
epoch058426,0
epoch058427,57
epoch058429,0
epoch058431,0
epoch058433,0
epoch058435,18
epoch058436,0
epoch058437,0
epoch058438,0
epoch058440,0
epoch058441,0
epoch058442,17
epoch058443,0
epoch058445,0
epoch058447,1
epoch058448,0
epoch058449,15
epoch058450,0
epoch058451,3
epoch058452,0
epoch058453,0
epoch058455,6
epoch058456,18
epoch058457,0
epoch058458,0
epoch058459,19
epoch058460,5
epoch058461,5
epoch058462,18
epoch058463,16
epoch058464,0
epoch058465,0
epoch058466,0
epoch058468,15
epoch058469,18
epoch058470,7
epoch058472,2
epoch058473,0
epoch058474,19
epoch058475,0
epoch058476,0
epoch058478,3
epoch058479,0
epoch058480,0
epoch058481,0
epoch058482,13
epoch058483,0
epoch058484,0
epoch058485,2
epoch058486,0
epoch058487,5
epoch058488,19
epoch058489,0
epoch058490,0
epoch058491,19
epoch058492,19
epoch058493,3
epoch058494,2
epoch058495,19
epoch058497,1
epoch058498,0
epoch058499,19
epoch058500,0
epoch058501,0
epoch058502,3
epoch058503,2
epoch058505,19
epoch058506,11
epoch058507,5
epoch058508,0
epoch058509,0
epoch058510,19
epoch058511,19
epoch058512,0
epoch058513,3
epoch058514,0
epoch058515,0
epoch058517,0
epoch058519,0
epoch058520,0
epoch058522,3
epoch058523,8
epoch058524,7
epoch058525,0
epoch058526,67
epoch058527,11
epoch058529,0
epoch058530,5
epoch058531,3
epoch058532,46
epoch058533,2
epoch058534,0
epoch058535,8
epoch058536,10
epoch058537,2
epoch058538,12
epoch058539,0
epoch058543,0
epoch058544,18
epoch058545,0
epoch058546,3
epoch058547,12
epoch058548,0
epoch058549,11
epoch058550,61
epoch058551,0
epoch058553,15
epoch058555,35
epoch058556,1
epoch058557,17
epoch058558,2
epoch058559,92
epoch058560,0
epoch058561,0
epoch058562,67
epoch058563,0
epoch058564,1
epoch058565,2
epoch058566,0
epoch058567,17
epoch058568,2
epoch058569,4
epoch058570,16
epoch058571,0
epoch058572,6
epoch058573,0
epoch058574,19
epoch058575,0
epoch058576,0
epoch058577,0
epoch058579,0
epoch058580,0
epoch058581,0
epoch058582,0
epoch058583,19
epoch058584,1
epoch058585,0
epoch058586,0
epoch058588,3
epoch058589,0
epoch058590,0
epoch058591,0
epoch058593,0
epoch058595,68
epoch058596,0
epoch058597,0
epoch058598,0
epoch058599,0
epoch058600,0
epoch058601,3
epoch058602,13
epoch058603,9
epoch058605,2
epoch058606,0
epoch058607,19
epoch058608,0
epoch058611,1
epoch058612,68
epoch058614,0
epoch058615,15
epoch058616,78
epoch058618,0
epoch058619,15
epoch058620,0
epoch058621,19
epoch058622,0
epoch058623,67
epoch058625,11
epoch058626,2
epoch058627,19
epoch058628,0
epoch058629,0
epoch058631,0
epoch058632,0
epoch058633,13
epoch058634,19
epoch058636,15
epoch058637,19
epoch058638,16
epoch058639,67
epoch058640,29
epoch058641,0
epoch058642,5
epoch058643,0
epoch058644,0
epoch058648,0
epoch058649,2
epoch058651,0
epoch058653,6
epoch058655,23
epoch058656,6
epoch058657,16
epoch058658,3
epoch058659,0
epoch058660,0
epoch058661,0
epoch058662,1
epoch058663,0
epoch058665,0
epoch058666,59
epoch058667,12
epoch058668,3
epoch058669,0
epoch058670,0
epoch058671,6
epoch058672,0
epoch058673,5
epoch058674,0
epoch058675,0
epoch058676,0
epoch058677,19
epoch058678,0
epoch058680,19
epoch058681,19
epoch058682,0
epoch058685,3
epoch058687,0
epoch058689,0
epoch058690,12
epoch058691,19
epoch058692,5
epoch058693,0
epoch058694,2
epoch058695,19
epoch058696,18
epoch058698,0
epoch058700,15
epoch058701,0
epoch058702,19
epoch058703,15
epoch058704,0
epoch058705,2
epoch058706,0
epoch058708,16
epoch058710,15
epoch058711,0
epoch058712,0
epoch058714,14
epoch058715,13
epoch058716,4
epoch058719,3
epoch058720,0
epoch058721,6
epoch058722,0
epoch058723,3
epoch058724,0
epoch058726,3
epoch058727,1
epoch058728,0
epoch058733,0
epoch058734,90
epoch058735,0
epoch058736,0
epoch058738,19
epoch058739,2
epoch058740,4
epoch058743,0
epoch058744,12
epoch058745,0
epoch058746,15
epoch058747,13
epoch058748,0
epoch058749,19
epoch058750,0
epoch058751,0
epoch058752,0
epoch058753,3
epoch058754,2
epoch058755,3
epoch058756,0
epoch058759,3
epoch058760,3
epoch058761,0
epoch058762,0
epoch058763,4
epoch058765,0
epoch058766,3
epoch058767,11
epoch058768,0
epoch058769,3
epoch058770,0
epoch058771,0
epoch058772,19
epoch058773,19
epoch058774,19
epoch058775,0
epoch058776,18
epoch058777,17
epoch058778,5
epoch058779,0
epoch058780,1
epoch058781,0
epoch058782,2
epoch058784,3
epoch058786,0
epoch058787,2
epoch058788,0
epoch058789,16
epoch058790,12
epoch058793,19
epoch058794,15
epoch058796,19
epoch058797,16
epoch058798,1
epoch058799,7
epoch058800,0
epoch058801,0
epoch058803,13
epoch058804,0
epoch058805,0
epoch058806,3
epoch058808,0
epoch058810,0
epoch058811,11
epoch058813,1
epoch058815,16
epoch058816,0
epoch058818,16
epoch058819,17
epoch058820,0
epoch058821,5
epoch058822,5
epoch058823,0
epoch058824,3
epoch058825,19
epoch058826,0
epoch058827,6
epoch058828,3
epoch058829,4
epoch058831,0
epoch058832,15
epoch058833,13
epoch058834,0
epoch058835,2
epoch058836,15
epoch058837,0
epoch058840,0
epoch058841,15
epoch058842,3
epoch058843,15
epoch058844,19
epoch058845,16
epoch058846,5
epoch058848,34
epoch058849,0
epoch058850,19
epoch058851,0
epoch058852,12
epoch058853,61
epoch058854,0
epoch058855,0
epoch058856,0
epoch058857,0
epoch058858,0
epoch058859,0
epoch058861,0
epoch058862,0
epoch058863,0
epoch058866,0
epoch058867,11
epoch058868,0
epoch058869,12
epoch058870,0
epoch058871,0
epoch058872,59
epoch058874,0
epoch058875,0
epoch058876,15
epoch058877,3
epoch058878,0
epoch058880,0
epoch058881,0
epoch058882,0
epoch058883,13
epoch058884,3
epoch058885,0
epoch058886,12
epoch058887,0
epoch058889,13
epoch058890,69
epoch058892,2
epoch058894,0
epoch058895,0
epoch058897,0
epoch058900,0
epoch058901,5
epoch058902,0
epoch058903,0
epoch058904,0
epoch058905,0
epoch058906,0
epoch058907,19
epoch058908,0
epoch058909,13
epoch058910,4
epoch058911,2
epoch058913,0
epoch058914,1
epoch058915,3
epoch058916,2
epoch058918,0
epoch058919,11
epoch058920,0
epoch058921,19
epoch058922,19
epoch058923,3
epoch058924,19
epoch058925,5
epoch058927,0
epoch058928,0
epoch058929,0
epoch058930,0
epoch058932,0
epoch058933,15
epoch058934,0
epoch058935,3
epoch058936,6
epoch058937,0
epoch058940,12
epoch058941,11
epoch058942,6
epoch058943,0
epoch058944,1
epoch058945,15
epoch058947,17
epoch058948,19
epoch058949,19
epoch058951,4
epoch058952,0
epoch058953,0
epoch058954,2
epoch058955,9
epoch058956,4
epoch058957,0
epoch058958,19
epoch058959,0
epoch058960,7
epoch058961,3
epoch058962,1
epoch058963,0
epoch058964,0
epoch058965,0
epoch058966,0
epoch058967,2
epoch058969,1
epoch058970,0
epoch058971,0
epoch058972,5
epoch058973,0
epoch058975,15
epoch058976,0
epoch058977,0
epoch058978,1
epoch058979,0
epoch058980,16
epoch058981,0
epoch058982,2
epoch058983,0
epoch058985,0
epoch058987,17
epoch058990,0
epoch058992,0
epoch058993,3
epoch058995,10
epoch058997,15
epoch058998,13
epoch058999,0
epoch059000,0
epoch059001,3
epoch059002,0
epoch059003,2
epoch059004,0
epoch059006,0
epoch059007,8
epoch059008,0
epoch059009,0
epoch059010,41
epoch059012,15
epoch059013,0
epoch059014,0
epoch059015,0
epoch059017,0
epoch059019,0
epoch059020,0
epoch059021,10
epoch059022,0
epoch059023,0
epoch059024,0
epoch059025,17
epoch059026,0
epoch059027,3
epoch059028,0
epoch059029,0
epoch059030,19
epoch059031,38
epoch059032,7
epoch059033,0
epoch059034,16
epoch059035,0
epoch059036,51
epoch059038,0
epoch059039,92
epoch059040,1
epoch059041,13
epoch059042,83
epoch059043,0
epoch059044,9
epoch059046,6
epoch059047,0
epoch059048,19
epoch059049,19
epoch059050,0
epoch059051,0
epoch059052,3
epoch059054,4
epoch059056,13
epoch059057,5
epoch059058,0
epoch059059,1
epoch059061,0
epoch059062,17
epoch059063,6
epoch059066,0
epoch059067,86
epoch059068,11
epoch059069,0
epoch059070,0
epoch059071,0
epoch059072,93
epoch059073,0
epoch059074,0
epoch059075,0
epoch059077,0
epoch059078,2
epoch059079,0
epoch059080,0
epoch059081,18
epoch059082,11
epoch059083,3
epoch059084,6
epoch059085,13
epoch059086,9
epoch059087,11
epoch059089,0
epoch059090,18
epoch059091,68
epoch059092,88
epoch059093,0
epoch059094,0
epoch059095,15
epoch059096,16
epoch059097,69
epoch059098,0
epoch059099,13
epoch059101,16
epoch059103,0
epoch059104,0
epoch059105,0
epoch059107,6
epoch059108,5
epoch059110,0
epoch059111,67
epoch059112,12
epoch059113,0
epoch059114,1
epoch059115,13
epoch059116,9
epoch059117,0
epoch059118,0
epoch059119,0
epoch059120,0
epoch059121,2
epoch059122,17
epoch059123,15
epoch059124,3
epoch059125,0
epoch059126,18
epoch059128,11
epoch059129,19
epoch059131,0
epoch059132,0
epoch059133,0
epoch059135,0
epoch059136,15
epoch059137,0
epoch059138,0
epoch059140,19
epoch059141,0
epoch059142,0
epoch059143,7
epoch059144,6
epoch059145,0
epoch059146,16
epoch059152,8
epoch059154,0
epoch059155,19
epoch059156,0
epoch059157,19
epoch059158,5
epoch059159,0
epoch059160,4
epoch059161,13
epoch059163,67
epoch059164,0
epoch059166,0
epoch059167,0
epoch059168,16
epoch059169,3
epoch059170,27
epoch059171,0
epoch059172,0
epoch059173,0
epoch059174,2
epoch059175,0
epoch059176,0
epoch059177,3
epoch059178,1
epoch059179,3
epoch059180,0
epoch059181,15
epoch059183,6
epoch059184,13
epoch059187,0
epoch059188,0
epoch059189,79
epoch059190,15
epoch059192,13
epoch059193,0
epoch059194,5
epoch059198,5
epoch059200,0
epoch059201,10
epoch059202,7
epoch059203,12
epoch059204,0
epoch059205,0
epoch059206,0
epoch059208,3
epoch059209,0
epoch059210,0
epoch059211,0
epoch059212,0
epoch059213,10
epoch059215,7
epoch059216,0
epoch059217,20
epoch059218,19
epoch059219,3
epoch059220,19
epoch059222,2
epoch059223,27
epoch059224,19
epoch059225,0
epoch059227,13
epoch059230,0
epoch059231,0
epoch059232,19
epoch059233,0
epoch059234,17
epoch059235,0
epoch059237,18
epoch059238,0
epoch059239,19
epoch059241,0
epoch059242,0
epoch059245,12
epoch059247,19
epoch059248,0
epoch059249,29
epoch059250,0
epoch059251,0
epoch059252,19
epoch059253,84
epoch059254,0
epoch059255,0
epoch059256,34
epoch059257,19
epoch059259,0
epoch059260,0
epoch059261,0
epoch059263,18
epoch059264,3
epoch059265,10
epoch059266,19
epoch059267,0
epoch059269,0
epoch059271,19
epoch059272,19
epoch059273,0
epoch059274,0
epoch059275,0
epoch059276,3
epoch059278,0
epoch059279,0
epoch059280,19
epoch059282,0
epoch059283,18
epoch059284,0
epoch059285,0
epoch059286,0
epoch059287,0
epoch059288,9
epoch059291,0
epoch059292,16
epoch059295,0
epoch059296,15
epoch059297,0
epoch059298,15
epoch059299,0
epoch059300,0
epoch059301,19
epoch059302,19
epoch059305,0
epoch059307,0
epoch059308,0
epoch059309,0
epoch059310,0
epoch059312,8
epoch059313,5
epoch059314,0
epoch059316,0
epoch059318,0
epoch059321,15
epoch059322,4
epoch059323,0
epoch059324,18
epoch059326,93
epoch059327,0
epoch059328,19
epoch059329,0
epoch059330,19
epoch059331,0
epoch059332,3
epoch059333,29
epoch059334,0
epoch059335,0
epoch059336,0
epoch059337,0
epoch059338,19
epoch059339,2
epoch059340,3
epoch059341,15
epoch059343,68
epoch059344,0
epoch059345,19
epoch059346,2
epoch059347,0
epoch059350,15
epoch059351,0
epoch059352,0
epoch059353,0
epoch059354,0
epoch059357,0
epoch059358,0
epoch059360,0
epoch059361,12
epoch059362,0
epoch059363,3
epoch059364,0
epoch059365,0
epoch059366,13
epoch059367,0
epoch059368,19
epoch059369,2
epoch059370,3
epoch059371,0
epoch059372,0
epoch059373,0
epoch059374,0
epoch059375,19
epoch059376,15
epoch059378,0
epoch059379,19
epoch059380,0
epoch059382,0
epoch059383,0
epoch059384,16
epoch059387,1
epoch059388,19
epoch059389,0
epoch059391,0
epoch059393,0
epoch059394,2
epoch059395,12
epoch059396,0
epoch059397,3
epoch059398,19
epoch059399,0
epoch059400,0
epoch059401,3
epoch059402,5
epoch059404,0
epoch059405,17
epoch059406,19
epoch059407,0
epoch059408,1
epoch059410,3
epoch059411,0
epoch059412,0
epoch059414,0
epoch059415,0
epoch059416,13
epoch059417,0
epoch059419,0
epoch059420,0
epoch059421,0
epoch059422,0
epoch059423,12
epoch059424,0
epoch059425,12
epoch059426,0
epoch059427,19
epoch059428,0
epoch059429,3
epoch059430,88
epoch059431,0
epoch059433,0
epoch059434,0
epoch059435,0
epoch059436,19
epoch059437,2
epoch059438,19
epoch059439,15
epoch059440,4
epoch059441,0
epoch059442,13
epoch059443,13
epoch059444,15
epoch059445,19
epoch059446,3
epoch059447,0
epoch059448,68
epoch059449,0
epoch059450,0
epoch059451,0
epoch059452,0
epoch059453,2
epoch059454,13
epoch059455,5
epoch059456,0
epoch059462,7
epoch059464,0
epoch059465,14
epoch059466,10
epoch059467,0
epoch059468,0
epoch059470,0
epoch059471,2
epoch059472,0
epoch059473,6
epoch059474,1
epoch059475,3
epoch059476,19
epoch059477,0
epoch059478,0
epoch059479,0
epoch059480,14
epoch059482,1
epoch059483,0
epoch059484,2
epoch059485,3
epoch059486,4
epoch059487,0
epoch059488,3
epoch059489,0
epoch059490,0
epoch059492,9
epoch059493,0
epoch059494,0
epoch059495,0
epoch059496,0
epoch059497,3
epoch059499,0
epoch059500,0
epoch059501,0
epoch059502,0
epoch059503,0
epoch059505,10
epoch059506,2
epoch059507,10
epoch059508,0
epoch059509,0
epoch059510,0
epoch059511,0
epoch059512,2
epoch059514,0
epoch059515,8
epoch059518,1
epoch059519,15
epoch059520,0
epoch059521,13
epoch059523,0
epoch059524,0
epoch059525,0
epoch059526,0
epoch059527,19
epoch059528,2
epoch059529,18
epoch059530,16
epoch059531,15
epoch059532,19
epoch059537,18
epoch059538,3
epoch059540,3
epoch059541,5
epoch059542,14
epoch059543,3
epoch059544,0
epoch059546,12
epoch059547,68
epoch059548,0
epoch059549,7
epoch059551,0
epoch059552,29
epoch059553,0
epoch059554,0
epoch059555,69
epoch059556,0
epoch059557,0
epoch059558,13
epoch059559,0
epoch059560,3
epoch059561,78
epoch059562,19
epoch059563,0
epoch059564,0
epoch059565,0
epoch059566,19
epoch059567,0
epoch059568,12
epoch059569,0
epoch059570,19
epoch059571,3
epoch059573,0
epoch059574,0
epoch059575,0
epoch059576,0
epoch059577,6
epoch059578,0
epoch059579,0
epoch059580,0
epoch059581,0
epoch059582,14
epoch059584,0
epoch059585,0
epoch059586,29
epoch059587,0
epoch059588,0
epoch059589,0
epoch059590,14
epoch059591,5
epoch059592,8
epoch059593,19
epoch059594,0
epoch059595,0
epoch059596,0
epoch059597,19
epoch059598,10
epoch059599,0
epoch059601,6
epoch059603,10
epoch059604,0
epoch059605,19
epoch059606,15
epoch059607,0
epoch059608,12
epoch059609,0
epoch059611,3
epoch059613,0
epoch059614,19
epoch059615,9
epoch059616,0
epoch059617,0
epoch059618,6
epoch059619,0
epoch059620,0
epoch059621,0
epoch059622,15
epoch059623,1
epoch059624,0
epoch059625,0
epoch059627,13
epoch059628,2
epoch059630,6
epoch059631,0
epoch059632,3
epoch059635,0
epoch059637,10
epoch059638,0
epoch059639,1
epoch059640,2
epoch059642,0
epoch059643,0
epoch059644,0
epoch059645,0
epoch059646,0
epoch059647,10
epoch059648,0
epoch059649,0
epoch059650,0
epoch059651,0
epoch059652,3
epoch059653,17
epoch059655,0
epoch059656,0
epoch059657,0
epoch059658,19
epoch059659,18
epoch059660,3
epoch059661,16
epoch059662,19
epoch059663,0
epoch059664,0
epoch059665,0
epoch059666,0
epoch059667,0
epoch059668,0
epoch059670,0
epoch059672,19
epoch059675,0
epoch059676,68
epoch059677,15
epoch059678,2
epoch059679,0
epoch059680,0
epoch059681,11
epoch059682,2
epoch059683,0
epoch059684,0
epoch059685,19
epoch059689,17
epoch059690,6
epoch059691,0
epoch059693,4
epoch059694,19
epoch059695,2
epoch059696,19
epoch059697,0
epoch059698,17
epoch059699,19
epoch059700,20
epoch059701,0
epoch059703,19
epoch059705,0
epoch059706,0
epoch059707,17
epoch059708,19
epoch059709,0
epoch059710,0
epoch059711,0
epoch059712,14
epoch059713,0
epoch059714,0
epoch059715,0
epoch059716,0
epoch059717,0
epoch059719,0
epoch059720,16
epoch059721,2
epoch059722,0
epoch059724,0
epoch059725,19
epoch059726,0
epoch059728,0
epoch059729,0
epoch059730,3
epoch059731,19
epoch059732,0
epoch059733,15
epoch059734,19
epoch059735,0
epoch059736,0
epoch059737,19
epoch059738,0
epoch059739,0
epoch059740,0
epoch059741,16
epoch059742,0
epoch059743,0
epoch059744,1
epoch059745,0
epoch059746,0
epoch059750,16
epoch059752,0
epoch059754,3
epoch059755,0
epoch059756,0
epoch059758,0
epoch059759,12
epoch059760,0
epoch059761,5
epoch059762,0
epoch059763,0
epoch059764,19
epoch059765,0
epoch059767,0
epoch059768,19
epoch059769,19
epoch059770,1
epoch059771,0
epoch059772,16
epoch059774,7
epoch059776,0
epoch059777,0
epoch059778,0
epoch059779,0
epoch059780,19
epoch059781,2
epoch059782,0
epoch059783,3
epoch059785,17
epoch059786,0
epoch059787,0
epoch059788,0
epoch059789,2
epoch059790,3
epoch059792,0
epoch059793,19
epoch059794,0
epoch059795,0
epoch059797,19
epoch059798,19
epoch059799,0
epoch059800,19
epoch059801,3
epoch059802,0
epoch059803,0
epoch059804,0
epoch059805,0
epoch059807,0
epoch059808,19
epoch059809,3
epoch059810,0
epoch059811,0
epoch059812,0
epoch059813,19
epoch059814,3
epoch059816,0
epoch059817,0
epoch059818,16
epoch059819,5
epoch059820,0
epoch059823,0
epoch059824,0
epoch059825,0
epoch059826,0
epoch059827,0
epoch059828,0
epoch059829,0
epoch059831,0
epoch059832,71
epoch059833,15
epoch059834,12
epoch059835,0
epoch059839,0
epoch059841,2
epoch059843,0
epoch059844,0
epoch059845,1
epoch059847,68
epoch059848,3
epoch059849,0
epoch059850,15
epoch059852,13
epoch059854,0
epoch059855,0
epoch059856,0
epoch059857,0
epoch059858,6
epoch059859,0
epoch059860,19
epoch059861,0
epoch059862,6
epoch059863,13
epoch059864,0
epoch059865,0
epoch059866,3
epoch059867,0
epoch059869,0
epoch059870,0
epoch059872,19
epoch059873,12
epoch059874,3
epoch059875,0
epoch059876,17
epoch059877,20
epoch059878,10
epoch059879,2
epoch059880,0
epoch059881,17
epoch059882,16
epoch059883,0
epoch059884,0
epoch059885,0
epoch059886,12
epoch059887,19
epoch059889,12
epoch059890,0
epoch059891,0
epoch059892,19
epoch059893,19
epoch059894,4
epoch059895,3
epoch059896,0
epoch059897,18
epoch059899,17
epoch059900,3
epoch059901,0
epoch059902,8
epoch059903,0
epoch059904,3
epoch059905,4
epoch059906,0
epoch059907,0
epoch059908,13
epoch059910,0
epoch059911,8
epoch059912,0
epoch059914,2
epoch059915,5
epoch059916,19
epoch059917,0
epoch059918,0
epoch059919,0
epoch059920,19
epoch059921,1
epoch059922,0
epoch059924,0
epoch059925,68
epoch059927,0
epoch059928,0
epoch059929,0
epoch059930,1
epoch059931,12
epoch059932,0
epoch059934,19
epoch059935,12
epoch059936,2
epoch059939,19
epoch059940,0
epoch059942,0
epoch059943,0
epoch059944,15
epoch059945,0
epoch059947,17
epoch059948,0
epoch059949,0
epoch059950,0
epoch059951,16
epoch059954,0
epoch059956,15
epoch059957,0
epoch059958,0
epoch059959,0
epoch059960,0
epoch059961,0
epoch059962,19
epoch059963,0
epoch059964,0
epoch059965,0
epoch059966,16
epoch059967,2
epoch059968,0
epoch059970,0
epoch059971,0
epoch059972,0
epoch059974,8
epoch059975,0
epoch059976,0
epoch059977,16
epoch059978,0
epoch059979,0
epoch059980,3
epoch059982,4
epoch059983,17
epoch059984,0
epoch059985,0
epoch059986,0
epoch059987,0
epoch059988,14
epoch059989,0
epoch059990,0
epoch059991,0
epoch059992,13
